# File written by the predict_spectrum.py script.
# frequency (cm^-1)	Intensity
1.30460e+03	7.38807e+00
1.30530e+03	7.37817e+00
1.30600e+03	7.36830e+00
1.30670e+03	7.35844e+00
1.30740e+03	7.34861e+00
1.30810e+03	7.33879e+00
1.30880e+03	7.32899e+00
1.30950e+03	7.31922e+00
1.31021e+03	7.30946e+00
1.31091e+03	7.29972e+00
1.31161e+03	7.29000e+00
1.31231e+03	7.28030e+00
1.31301e+03	7.27062e+00
1.31371e+03	7.26096e+00
1.31441e+03	7.25132e+00
1.31511e+03	7.24170e+00
1.31581e+03	7.23210e+00
1.31651e+03	7.22251e+00
1.31721e+03	7.21295e+00
1.31791e+03	7.20340e+00
1.31861e+03	7.19388e+00
1.31931e+03	7.18437e+00
1.32001e+03	7.17488e+00
1.32071e+03	7.16541e+00
1.32141e+03	7.15596e+00
1.32211e+03	7.14653e+00
1.32281e+03	7.13711e+00
1.32351e+03	7.12772e+00
1.32421e+03	7.11834e+00
1.32491e+03	7.10898e+00
1.32561e+03	7.09964e+00
1.32631e+03	7.09032e+00
1.32701e+03	7.08101e+00
1.32771e+03	7.07173e+00
1.32841e+03	7.06246e+00
1.32911e+03	7.05321e+00
1.32981e+03	7.04398e+00
1.33052e+03	7.03477e+00
1.33122e+03	7.02558e+00
1.33192e+03	7.01640e+00
1.33262e+03	7.00724e+00
1.33332e+03	6.99810e+00
1.33402e+03	6.98898e+00
1.33472e+03	6.97987e+00
1.33542e+03	6.97079e+00
1.33612e+03	6.96172e+00
1.33682e+03	6.95267e+00
1.33752e+03	6.94363e+00
1.33822e+03	6.93462e+00
1.33892e+03	6.92562e+00
1.33962e+03	6.91664e+00
1.34032e+03	6.90767e+00
1.34102e+03	6.89873e+00
1.34172e+03	6.88980e+00
1.34242e+03	6.88089e+00
1.34312e+03	6.87199e+00
1.34382e+03	6.86311e+00
1.34452e+03	6.85425e+00
1.34522e+03	6.84541e+00
1.34592e+03	6.83659e+00
1.34662e+03	6.82778e+00
1.34732e+03	6.81899e+00
1.34802e+03	6.81021e+00
1.34872e+03	6.80145e+00
1.34942e+03	6.79271e+00
1.35013e+03	6.78399e+00
1.35083e+03	6.77528e+00
1.35153e+03	6.76659e+00
1.35223e+03	6.75792e+00
1.35293e+03	6.74926e+00
1.35363e+03	6.74062e+00
1.35433e+03	6.73199e+00
1.35503e+03	6.72339e+00
1.35573e+03	6.71480e+00
1.35643e+03	6.70622e+00
1.35713e+03	6.69766e+00
1.35783e+03	6.68912e+00
1.35853e+03	6.68060e+00
1.35923e+03	6.67209e+00
1.35993e+03	6.66360e+00
1.36063e+03	6.65512e+00
1.36133e+03	6.64666e+00
1.36203e+03	6.63821e+00
1.36273e+03	6.62979e+00
1.36343e+03	6.62137e+00
1.36413e+03	6.61298e+00
1.36483e+03	6.60460e+00
1.36553e+03	6.59623e+00
1.36623e+03	6.58789e+00
1.36693e+03	6.57955e+00
1.36763e+03	6.57124e+00
1.36833e+03	6.56294e+00
1.36903e+03	6.55465e+00
1.36973e+03	6.54638e+00
1.37044e+03	6.53813e+00
1.37114e+03	6.52989e+00
1.37184e+03	6.52167e+00
1.37254e+03	6.51346e+00
1.37324e+03	6.50527e+00
1.37394e+03	6.49709e+00
1.37464e+03	6.48893e+00
1.37534e+03	6.48078e+00
1.37604e+03	6.47265e+00
1.37674e+03	6.46454e+00
1.37744e+03	6.45644e+00
1.37814e+03	6.44835e+00
1.37884e+03	6.44029e+00
1.37954e+03	6.43223e+00
1.38024e+03	6.42419e+00
1.38094e+03	6.41617e+00
1.38164e+03	6.40816e+00
1.38234e+03	6.40017e+00
1.38304e+03	6.39219e+00
1.38374e+03	6.38422e+00
1.38444e+03	6.37627e+00
1.38514e+03	6.36834e+00
1.38584e+03	6.36042e+00
1.38654e+03	6.35251e+00
1.38724e+03	6.34462e+00
1.38794e+03	6.33675e+00
1.38864e+03	6.32889e+00
1.38934e+03	6.32104e+00
1.39005e+03	6.31321e+00
1.39075e+03	6.30539e+00
1.39145e+03	6.29759e+00
1.39215e+03	6.28980e+00
1.39285e+03	6.28203e+00
1.39355e+03	6.27427e+00
1.39425e+03	6.26653e+00
1.39495e+03	6.25880e+00
1.39565e+03	6.25108e+00
1.39635e+03	6.24338e+00
1.39705e+03	6.23569e+00
1.39775e+03	6.22802e+00
1.39845e+03	6.22036e+00
1.39915e+03	6.21271e+00
1.39985e+03	6.20508e+00
1.40055e+03	6.19746e+00
1.40125e+03	6.18986e+00
1.40195e+03	6.18227e+00
1.40265e+03	6.17470e+00
1.40335e+03	6.16714e+00
1.40405e+03	6.15959e+00
1.40475e+03	6.15205e+00
1.40545e+03	6.14453e+00
1.40615e+03	6.13703e+00
1.40685e+03	6.12954e+00
1.40755e+03	6.12206e+00
1.40825e+03	6.11459e+00
1.40895e+03	6.10714e+00
1.40965e+03	6.09970e+00
1.41036e+03	6.09228e+00
1.41106e+03	6.08487e+00
1.41176e+03	6.07747e+00
1.41246e+03	6.07009e+00
1.41316e+03	6.06272e+00
1.41386e+03	6.05536e+00
1.41456e+03	6.04802e+00
1.41526e+03	6.04069e+00
1.41596e+03	6.03337e+00
1.41666e+03	6.02607e+00
1.41736e+03	6.01878e+00
1.41806e+03	6.01150e+00
1.41876e+03	6.00424e+00
1.41946e+03	5.99699e+00
1.42016e+03	5.98975e+00
1.42086e+03	5.98253e+00
1.42156e+03	5.97532e+00
1.42226e+03	5.96812e+00
1.42296e+03	5.96094e+00
1.42366e+03	5.95376e+00
1.42436e+03	5.94660e+00
1.42506e+03	5.93946e+00
1.42576e+03	5.93232e+00
1.42646e+03	5.92520e+00
1.42716e+03	5.91810e+00
1.42786e+03	5.91100e+00
1.42856e+03	5.90392e+00
1.42926e+03	5.89685e+00
1.42996e+03	5.88979e+00
1.43067e+03	5.88275e+00
1.43137e+03	5.87572e+00
1.43207e+03	5.86870e+00
1.43277e+03	5.86169e+00
1.43347e+03	5.85470e+00
1.43417e+03	5.84772e+00
1.43487e+03	5.84075e+00
1.43557e+03	5.83379e+00
1.43627e+03	5.82685e+00
1.43697e+03	5.81992e+00
1.43767e+03	5.81300e+00
1.43837e+03	5.80609e+00
1.43907e+03	5.79920e+00
1.43977e+03	5.79231e+00
1.44047e+03	5.78544e+00
1.44117e+03	5.77859e+00
1.44187e+03	5.77174e+00
1.44257e+03	5.76491e+00
1.44327e+03	5.75809e+00
1.44397e+03	5.75128e+00
1.44467e+03	5.74448e+00
1.44537e+03	5.73769e+00
1.44607e+03	5.73092e+00
1.44677e+03	5.72416e+00
1.44747e+03	5.71741e+00
1.44817e+03	5.71067e+00
1.44887e+03	5.70395e+00
1.44957e+03	5.69724e+00
1.45028e+03	5.69053e+00
1.45098e+03	5.68384e+00
1.45168e+03	5.67717e+00
1.45238e+03	5.67050e+00
1.45308e+03	5.66385e+00
1.45378e+03	5.65720e+00
1.45448e+03	5.65057e+00
1.45518e+03	5.64395e+00
1.45588e+03	5.63734e+00
1.45658e+03	5.63075e+00
1.45728e+03	5.62416e+00
1.45798e+03	5.61759e+00
1.45868e+03	5.61103e+00
1.45938e+03	5.60448e+00
1.46008e+03	5.59794e+00
1.46078e+03	5.59141e+00
1.46148e+03	5.58490e+00
1.46218e+03	5.57839e+00
1.46288e+03	5.57190e+00
1.46358e+03	5.56542e+00
1.46428e+03	5.55895e+00
1.46498e+03	5.55249e+00
1.46568e+03	5.54604e+00
1.46638e+03	5.53960e+00
1.46708e+03	5.53318e+00
1.46778e+03	5.52676e+00
1.46848e+03	5.52036e+00
1.46918e+03	5.51397e+00
1.46988e+03	5.50759e+00
1.47059e+03	5.50122e+00
1.47129e+03	5.49486e+00
1.47199e+03	5.48851e+00
1.47269e+03	5.48218e+00
1.47339e+03	5.47585e+00
1.47409e+03	5.46953e+00
1.47479e+03	5.46323e+00
1.47549e+03	5.45694e+00
1.47619e+03	5.45066e+00
1.47689e+03	5.44438e+00
1.47759e+03	5.43812e+00
1.47829e+03	5.43187e+00
1.47899e+03	5.42563e+00
1.47969e+03	5.41941e+00
1.48039e+03	5.41319e+00
1.48109e+03	5.40698e+00
1.48179e+03	5.40079e+00
1.48249e+03	5.39460e+00
1.48319e+03	5.38843e+00
1.48389e+03	5.38226e+00
1.48459e+03	5.37611e+00
1.48529e+03	5.36996e+00
1.48599e+03	5.36383e+00
1.48669e+03	5.35771e+00
1.48739e+03	5.35160e+00
1.48809e+03	5.34550e+00
1.48879e+03	5.33941e+00
1.48949e+03	5.33333e+00
1.49020e+03	5.32726e+00
1.49090e+03	5.32120e+00
1.49160e+03	5.31515e+00
1.49230e+03	5.30911e+00
1.49300e+03	5.30308e+00
1.49370e+03	5.29706e+00
1.49440e+03	5.29105e+00
1.49510e+03	5.28505e+00
1.49580e+03	5.27907e+00
1.49650e+03	5.27309e+00
1.49720e+03	5.26712e+00
1.49790e+03	5.26116e+00
1.49860e+03	5.25522e+00
1.49930e+03	5.24928e+00
1.50000e+03	5.24335e+00
